GeoName,Year,DataValue,Unit,Multiplier
"Harmon, OK",2006,23487,Dollars,0
"Harmon, OK",2007,25518,Dollars,0
"Harmon, OK",2008,28913,Dollars,0
"Harmon, OK",2009,31390,Dollars,0
"Harmon, OK",2010,35457,Dollars,0
"Harmon, OK",2011,32739,Dollars,0
"Harmon, OK",2012,35330,Dollars,0
"Harmon, OK",2013,38871,Dollars,0
"Harmon, OK",2014,40691,Dollars,0
"Harmon, OK",2015,38093,Dollars,0
"Harper, OK",2004,31504,Dollars,0
"Harper, OK",2015,58382,Dollars,0
"Harper, OK",2014,54589,Dollars,0
"Harper, OK",2013,49983,Dollars,0
"Harper, OK",2012,47690,Dollars,0
"Harper, OK",2011,45028,Dollars,0
"Harper, OK",2010,37495,Dollars,0
"Harper, OK",2009,35502,Dollars,0
"Harper, OK",2008,38174,Dollars,0
"Harper, OK",2007,32255,Dollars,0
"Harper, OK",2006,33272,Dollars,0
"Harper, OK",2005,34683,Dollars,0
"Haskell, OK",2004,22675,Dollars,0
"Haskell, OK",2005,24144,Dollars,0
"Haskell, OK",2006,23838,Dollars,0
"Haskell, OK",2007,25567,Dollars,0
"Haskell, OK",2008,27229,Dollars,0
"Haskell, OK",2009,26424,Dollars,0
"Haskell, OK",2010,29367,Dollars,0
"Haskell, OK",2011,32238,Dollars,0
"Haskell, OK",2012,33057,Dollars,0
"Haskell, OK",2013,33897,Dollars,0
"Haskell, OK",2014,34850,Dollars,0
"Haskell, OK",2015,36122,Dollars,0
"Hughes, OK",2004,20529,Dollars,0
"Hughes, OK",2005,21722,Dollars,0
"Hughes, OK",2006,23104,Dollars,0
"Hughes, OK",2007,24453,Dollars,0
"Hughes, OK",2008,27990,Dollars,0
"Hughes, OK",2009,25525,Dollars,0
"Hughes, OK",2010,27000,Dollars,0
"Hughes, OK",2011,29830,Dollars,0
"Hughes, OK",2012,29900,Dollars,0
"Hughes, OK",2013,32249,Dollars,0
"Hughes, OK",2014,35293,Dollars,0
"Hughes, OK",2015,34905,Dollars,0
"Jackson, OK",2004,27749,Dollars,0
"Jackson, OK",2005,29130,Dollars,0
"Jackson, OK",2006,30222,Dollars,0
"Jackson, OK",2007,31991,Dollars,0
"Jackson, OK",2008,34126,Dollars,0
"Jackson, OK",2009,33156,Dollars,0
"Jackson, OK",2010,34316,Dollars,0
"Jackson, OK",2011,34909,Dollars,0
"Jackson, OK",2012,35812,Dollars,0
"Jackson, OK",2013,35630,Dollars,0
"Jackson, OK",2014,37193,Dollars,0
"Jackson, OK",2015,35798,Dollars,0
"Jefferson, OK",2004,23275,Dollars,0
"Jefferson, OK",2005,24851,Dollars,0
"Jefferson, OK",2006,25423,Dollars,0
"Jefferson, OK",2007,26603,Dollars,0
"Jefferson, OK",2008,29223,Dollars,0
"Jefferson, OK",2009,27292,Dollars,0
"Jefferson, OK",2010,29568,Dollars,0
"Jefferson, OK",2011,33560,Dollars,0
"Jefferson, OK",2012,33506,Dollars,0
"Jefferson, OK",2013,32966,Dollars,0
"Jefferson, OK",2014,38793,Dollars,0
"Jefferson, OK",2015,37632,Dollars,0
"Johnston, OK",2004,22192,Dollars,0
"Johnston, OK",2005,23239,Dollars,0
"Johnston, OK",2006,23449,Dollars,0
"Johnston, OK",2007,25044,Dollars,0
"Johnston, OK",2008,26364,Dollars,0
"Johnston, OK",2009,27653,Dollars,0
"Johnston, OK",2010,29925,Dollars,0
"Johnston, OK",2011,30913,Dollars,0
"Johnston, OK",2012,31318,Dollars,0
"Johnston, OK",2013,31246,Dollars,0
"Johnston, OK",2014,33949,Dollars,0
"Johnston, OK",2015,33807,Dollars,0
"Kay, OK",2005,25988,Dollars,0
"Kay, OK",2004,26622,Dollars,0
"Kay, OK",2015,38423,Dollars,0
"Kay, OK",2014,38682,Dollars,0
"Kay, OK",2013,37813,Dollars,0
"Kay, OK",2012,37448,Dollars,0
"Kay, OK",2011,36368,Dollars,0
"Kay, OK",2010,34117,Dollars,0
"Kay, OK",2009,33262,Dollars,0
"Kay, OK",2008,35321,Dollars,0
"Kay, OK",2007,30983,Dollars,0
"Kay, OK",2006,28901,Dollars,0
"Kingfisher, OK",2004,28350,Dollars,0
"Kingfisher, OK",2005,30132,Dollars,0
"Kingfisher, OK",2006,32009,Dollars,0
"Kingfisher, OK",2007,32807,Dollars,0
"Kingfisher, OK",2008,37490,Dollars,0
"Kingfisher, OK",2009,31937,Dollars,0
"Kingfisher, OK",2010,34884,Dollars,0
"Kingfisher, OK",2011,39018,Dollars,0
"Kingfisher, OK",2012,43251,Dollars,0
"Kingfisher, OK",2013,44166,Dollars,0
"Kingfisher, OK",2014,50073,Dollars,0
"Kingfisher, OK",2015,47434,Dollars,0
"Kiowa, OK",2004,25128,Dollars,0
"Kiowa, OK",2005,25110,Dollars,0
"Kiowa, OK",2006,25085,Dollars,0
"Kiowa, OK",2007,26407,Dollars,0
"Kiowa, OK",2008,31991,Dollars,0
"Kiowa, OK",2009,27664,Dollars,0
"Kiowa, OK",2010,29697,Dollars,0
"Kiowa, OK",2011,33550,Dollars,0
"Kiowa, OK",2012,35737,Dollars,0
"Kiowa, OK",2013,37696,Dollars,0
"Kiowa, OK",2014,37570,Dollars,0
"Kiowa, OK",2015,35569,Dollars,0
"Latimer, OK",2004,23896,Dollars,0
"Latimer, OK",2005,24425,Dollars,0
"Latimer, OK",2006,27262,Dollars,0
"Latimer, OK",2007,29999,Dollars,0
"Latimer, OK",2008,31277,Dollars,0
"Latimer, OK",2009,29178,Dollars,0
"Latimer, OK",2010,30903,Dollars,0
"Latimer, OK",2011,30788,Dollars,0
"Latimer, OK",2012,32996,Dollars,0
"Latimer, OK",2013,33312,Dollars,0
"Latimer, OK",2014,33698,Dollars,0
"Latimer, OK",2015,34284,Dollars,0
"Le Flore, OK",2004,21863,Dollars,0
"Le Flore, OK",2005,22786,Dollars,0
"Le Flore, OK",2006,23864,Dollars,0
"Le Flore, OK",2007,24981,Dollars,0
"Le Flore, OK",2008,26512,Dollars,0
"Le Flore, OK",2009,25588,Dollars,0
"Le Flore, OK",2010,27787,Dollars,0
"Le Flore, OK",2011,28986,Dollars,0
"Le Flore, OK",2012,30282,Dollars,0
"Le Flore, OK",2013,30573,Dollars,0
"Le Flore, OK",2014,31204,Dollars,0
"Le Flore, OK",2015,31509,Dollars,0
"Lincoln, OK",2004,22273,Dollars,0
"Lincoln, OK",2005,24179,Dollars,0
"Lincoln, OK",2006,25827,Dollars,0
"Lincoln, OK",2007,27240,Dollars,0
"Lincoln, OK",2008,28873,Dollars,0
"Lincoln, OK",2009,27429,Dollars,0
"Lincoln, OK",2010,28322,Dollars,0
"Lincoln, OK",2011,30679,Dollars,0
"Lincoln, OK",2012,32355,Dollars,0
"Lincoln, OK",2013,33248,Dollars,0
"Lincoln, OK",2014,35055,Dollars,0
"Lincoln, OK",2015,34637,Dollars,0
"Logan, OK",2004,27187,Dollars,0
"Logan, OK",2005,28604,Dollars,0
"Logan, OK",2006,31062,Dollars,0
"Logan, OK",2007,31939,Dollars,0
"Logan, OK",2008,33727,Dollars,0
"Logan, OK",2009,32796,Dollars,0
"Logan, OK",2010,33493,Dollars,0
"Logan, OK",2011,35800,Dollars,0
"Logan, OK",2012,38032,Dollars,0
"Logan, OK",2013,38386,Dollars,0
"Logan, OK",2014,39640,Dollars,0
"Logan, OK",2015,38710,Dollars,0
"Love, OK",2004,23437,Dollars,0
"Love, OK",2015,36020,Dollars,0
"Love, OK",2014,35259,Dollars,0
"Love, OK",2013,32874,Dollars,0
"Love, OK",2012,31771,Dollars,0
"Love, OK",2011,32278,Dollars,0
"Love, OK",2010,30219,Dollars,0
"Love, OK",2009,28776,Dollars,0
"Love, OK",2008,28984,Dollars,0
"Love, OK",2007,27233,Dollars,0
"Love, OK",2006,25875,Dollars,0
"Love, OK",2005,24510,Dollars,0
"McClain, OK",2004,26221,Dollars,0
"McClain, OK",2005,28150,Dollars,0
"McClain, OK",2006,30787,Dollars,0
"McClain, OK",2007,32816,Dollars,0
"McClain, OK",2008,34870,Dollars,0
"McClain, OK",2009,34656,Dollars,0
"McClain, OK",2010,36095,Dollars,0
"McClain, OK",2011,39595,Dollars,0
"McClain, OK",2012,43510,Dollars,0
"McClain, OK",2013,43808,Dollars,0
"McClain, OK",2014,44538,Dollars,0
"McClain, OK",2015,41725,Dollars,0
"McCurtain, OK",2004,21229,Dollars,0
"McCurtain, OK",2005,22171,Dollars,0
"McCurtain, OK",2006,23091,Dollars,0
"McCurtain, OK",2007,24018,Dollars,0
"McCurtain, OK",2008,25445,Dollars,0
"McCurtain, OK",2009,25592,Dollars,0
"McCurtain, OK",2010,27420,Dollars,0
"McCurtain, OK",2011,28515,Dollars,0
"McCurtain, OK",2012,29112,Dollars,0
"McCurtain, OK",2013,30070,Dollars,0
"McCurtain, OK",2014,30918,Dollars,0
"McCurtain, OK",2015,32171,Dollars,0
"McIntosh, OK",2015,33390,Dollars,0
"McIntosh, OK",2014,32932,Dollars,0
"McIntosh, OK",2013,31101,Dollars,0
"McIntosh, OK",2012,30754,Dollars,0
"McIntosh, OK",2011,29701,Dollars,0
"McIntosh, OK",2010,27944,Dollars,0
"McIntosh, OK",2009,26734,Dollars,0
"McIntosh, OK",2008,26158,Dollars,0
"McIntosh, OK",2007,24430,Dollars,0
"McIntosh, OK",2006,22968,Dollars,0
"McIntosh, OK",2005,21494,Dollars,0
"McIntosh, OK",2004,20981,Dollars,0
"Major, OK",2004,27190,Dollars,0
"Major, OK",2005,28772,Dollars,0
"Major, OK",2006,30296,Dollars,0
"Major, OK",2007,30713,Dollars,0
"Major, OK",2008,35023,Dollars,0
"Major, OK",2009,30170,Dollars,0
"Major, OK",2010,33859,Dollars,0
"Major, OK",2011,39465,Dollars,0
"Major, OK",2012,42231,Dollars,0
"Major, OK",2013,42112,Dollars,0
"Major, OK",2014,47594,Dollars,0
"Major, OK",2015,41166,Dollars,0
"Marshall, OK",2004,22484,Dollars,0
"Marshall, OK",2005,23647,Dollars,0
"Marshall, OK",2006,25297,Dollars,0
"Marshall, OK",2007,27091,Dollars,0
"Marshall, OK",2008,29104,Dollars,0
"Marshall, OK",2009,27774,Dollars,0
"Marshall, OK",2010,27993,Dollars,0
"Marshall, OK",2011,30591,Dollars,0
"Marshall, OK",2012,32262,Dollars,0
"Marshall, OK",2013,31559,Dollars,0
"Marshall, OK",2014,33598,Dollars,0
"Marshall, OK",2015,32381,Dollars,0
"Mayes, OK",2004,22434,Dollars,0
"Mayes, OK",2005,23465,Dollars,0
"Mayes, OK",2006,24609,Dollars,0
"Mayes, OK",2007,26849,Dollars,0
"Mayes, OK",2008,28072,Dollars,0
"Mayes, OK",2009,27698,Dollars,0
"Mayes, OK",2010,28407,Dollars,0
"Mayes, OK",2011,29227,Dollars,0
"Mayes, OK",2012,30645,Dollars,0
"Mayes, OK",2013,31530,Dollars,0
"Mayes, OK",2014,33607,Dollars,0
"Mayes, OK",2015,34786,Dollars,0
"Murray, OK",2004,22840,Dollars,0
"Murray, OK",2005,25587,Dollars,0
"Murray, OK",2006,27479,Dollars,0
"Murray, OK",2007,29511,Dollars,0
"Murray, OK",2008,31982,Dollars,0
"Murray, OK",2009,32901,Dollars,0
"Murray, OK",2010,34765,Dollars,0
"Murray, OK",2011,37200,Dollars,0
"Murray, OK",2012,39036,Dollars,0
"Murray, OK",2013,39374,Dollars,0
"Murray, OK",2014,41311,Dollars,0
"Murray, OK",2015,42207,Dollars,0
"Muskogee, OK",2004,24149,Dollars,0
"Muskogee, OK",2005,25599,Dollars,0
"Muskogee, OK",2006,27320,Dollars,0
"Muskogee, OK",2007,28689,Dollars,0
"Muskogee, OK",2008,29904,Dollars,0
"Muskogee, OK",2009,29726,Dollars,0
"Muskogee, OK",2010,30474,Dollars,0
"Muskogee, OK",2011,31443,Dollars,0
"Muskogee, OK",2012,32012,Dollars,0
"Muskogee, OK",2013,32741,Dollars,0
"Muskogee, OK",2014,33654,Dollars,0
"Muskogee, OK",2015,35115,Dollars,0
"Noble, OK",2004,24754,Dollars,0
"Noble, OK",2005,26187,Dollars,0
"Noble, OK",2006,27249,Dollars,0
"Noble, OK",2007,28086,Dollars,0
"Noble, OK",2008,31918,Dollars,0
"Noble, OK",2009,29046,Dollars,0
"Noble, OK",2010,31401,Dollars,0
"Noble, OK",2011,35353,Dollars,0
"Noble, OK",2012,38851,Dollars,0
"Noble, OK",2013,40447,Dollars,0
"Noble, OK",2014,43323,Dollars,0
"Noble, OK",2015,41276,Dollars,0
"Nowata, OK",2004,20788,Dollars,0
"Nowata, OK",2005,21965,Dollars,0
"Nowata, OK",2006,23612,Dollars,0
"Nowata, OK",2007,25870,Dollars,0
"Nowata, OK",2008,27322,Dollars,0
"Nowata, OK",2009,27716,Dollars,0
"Nowata, OK",2010,29256,Dollars,0
"Nowata, OK",2011,31110,Dollars,0
"Nowata, OK",2012,32645,Dollars,0
"Nowata, OK",2013,34143,Dollars,0
"Nowata, OK",2014,35757,Dollars,0
"Nowata, OK",2015,36891,Dollars,0
"Okfuskee, OK",2004,18812,Dollars,0
"Okfuskee, OK",2005,20182,Dollars,0
"Okfuskee, OK",2006,21014,Dollars,0
"Okfuskee, OK",2007,22308,Dollars,0
"Okfuskee, OK",2008,23627,Dollars,0
"Okfuskee, OK",2009,23598,Dollars,0
"Okfuskee, OK",2010,24159,Dollars,0
"Okfuskee, OK",2011,25838,Dollars,0
"Okfuskee, OK",2012,26959,Dollars,0
"Okfuskee, OK",2013,27593,Dollars,0
"Okfuskee, OK",2014,29293,Dollars,0
"Okfuskee, OK",2015,29437,Dollars,0
"Oklahoma, OK",2004,34490,Dollars,0
"Oklahoma, OK",2005,37409,Dollars,0
"Oklahoma, OK",2006,40454,Dollars,0
"Oklahoma, OK",2007,40337,Dollars,0
"Oklahoma, OK",2008,44699,Dollars,0
"Oklahoma, OK",2009,41587,Dollars,0
"Oklahoma, OK",2010,42158,Dollars,0
"Oklahoma, OK",2011,44088,Dollars,0
"Oklahoma, OK",2012,45168,Dollars,0
"Oklahoma, OK",2013,45722,Dollars,0
"Oklahoma, OK",2014,47958,Dollars,0
"Oklahoma, OK",2015,48509,Dollars,0
"Okmulgee, OK",2004,21510,Dollars,0
"Okmulgee, OK",2005,22455,Dollars,0
"Okmulgee, OK",2006,24308,Dollars,0
"Okmulgee, OK",2007,25435,Dollars,0
"Okmulgee, OK",2008,27718,Dollars,0
"Okmulgee, OK",2009,27352,Dollars,0
"Okmulgee, OK",2010,27942,Dollars,0
"Okmulgee, OK",2011,28919,Dollars,0
"Okmulgee, OK",2012,30015,Dollars,0
"Okmulgee, OK",2013,30939,Dollars,0
"Okmulgee, OK",2014,32469,Dollars,0
"Okmulgee, OK",2015,32912,Dollars,0
"Osage, OK",2009,27186,Dollars,0
"Osage, OK",2010,28822,Dollars,0
"Osage, OK",2011,30994,Dollars,0
"Osage, OK",2012,32236,Dollars,0
"Osage, OK",2013,32165,Dollars,0
"Osage, OK",2014,34405,Dollars,0
"Osage, OK",2015,33914,Dollars,0
"Osage, OK",2004,22837,Dollars,0
"Osage, OK",2005,23811,Dollars,0
"Osage, OK",2006,25787,Dollars,0
"Osage, OK",2007,26868,Dollars,0
"Osage, OK",2008,28684,Dollars,0
"Ottawa, OK",2004,23321,Dollars,0
"Ottawa, OK",2005,25157,Dollars,0
"Ottawa, OK",2006,26112,Dollars,0
"Ottawa, OK",2007,27708,Dollars,0
"Ottawa, OK",2008,29393,Dollars,0
"Ottawa, OK",2009,29575,Dollars,0
"Ottawa, OK",2010,30816,Dollars,0
"Ottawa, OK",2011,32045,Dollars,0
"Ottawa, OK",2012,32873,Dollars,0
"Ottawa, OK",2013,33596,Dollars,0
"Ottawa, OK",2014,33481,Dollars,0
"Ottawa, OK",2015,35086,Dollars,0
"Pawnee, OK",2004,23472,Dollars,0
"Pawnee, OK",2005,24111,Dollars,0
"Pawnee, OK",2006,26173,Dollars,0
"Pawnee, OK",2007,27896,Dollars,0
"Pawnee, OK",2008,29040,Dollars,0
"Pawnee, OK",2009,28402,Dollars,0
"Pawnee, OK",2010,30163,Dollars,0
"Pawnee, OK",2011,30595,Dollars,0
"Pawnee, OK",2012,32486,Dollars,0
"Pawnee, OK",2013,33052,Dollars,0
"Pawnee, OK",2014,34610,Dollars,0
"Pawnee, OK",2015,34542,Dollars,0
"Payne, OK",2004,24471,Dollars,0
"Payne, OK",2005,25478,Dollars,0
"Payne, OK",2006,27538,Dollars,0
"Payne, OK",2007,29789,Dollars,0
"Payne, OK",2008,32035,Dollars,0
"Payne, OK",2009,30160,Dollars,0
"Payne, OK",2010,31471,Dollars,0
"Payne, OK",2011,32683,Dollars,0
"Payne, OK",2012,33275,Dollars,0
"Payne, OK",2013,33631,Dollars,0
"Payne, OK",2014,36523,Dollars,0
"Payne, OK",2015,35293,Dollars,0
"Pittsburg, OK",2010,32635,Dollars,0
"Pittsburg, OK",2009,31183,Dollars,0
"Pittsburg, OK",2008,33420,Dollars,0
"Pittsburg, OK",2007,30282,Dollars,0
"Pittsburg, OK",2006,27841,Dollars,0
"Pittsburg, OK",2005,25814,Dollars,0
"Pittsburg, OK",2004,24766,Dollars,0
"Pittsburg, OK",2015,35264,Dollars,0
"Pittsburg, OK",2014,35172,Dollars,0
"Pittsburg, OK",2013,33836,Dollars,0
"Pittsburg, OK",2012,35338,Dollars,0
"Pittsburg, OK",2011,33793,Dollars,0
"Pontotoc, OK",2004,26099,Dollars,0
"Pontotoc, OK",2015,38776,Dollars,0
"Pontotoc, OK",2014,38682,Dollars,0
"Pontotoc, OK",2013,36380,Dollars,0
"Pontotoc, OK",2012,36300,Dollars,0
"Pontotoc, OK",2011,36192,Dollars,0
"Pontotoc, OK",2010,34526,Dollars,0
"Pontotoc, OK",2009,33127,Dollars,0
"Pontotoc, OK",2008,34180,Dollars,0
"Pontotoc, OK",2007,31467,Dollars,0
"Pontotoc, OK",2006,30332,Dollars,0
"Pontotoc, OK",2005,27688,Dollars,0
"Pottawatomie, OK",2004,27751,Dollars,0
"Pottawatomie, OK",2005,28855,Dollars,0
"Pottawatomie, OK",2006,31262,Dollars,0
"Pottawatomie, OK",2007,31054,Dollars,0
"Pottawatomie, OK",2008,33030,Dollars,0
"Pottawatomie, OK",2009,33354,Dollars,0
"Pottawatomie, OK",2010,34694,Dollars,0
"Pottawatomie, OK",2011,34874,Dollars,0
"Pottawatomie, OK",2012,34935,Dollars,0
"Pottawatomie, OK",2013,34988,Dollars,0
"Pottawatomie, OK",2014,35817,Dollars,0
"Pottawatomie, OK",2015,36073,Dollars,0
"Pushmataha, OK",2004,20583,Dollars,0
"Pushmataha, OK",2005,21354,Dollars,0
"Pushmataha, OK",2006,22866,Dollars,0
"Pushmataha, OK",2007,24522,Dollars,0
"Pushmataha, OK",2008,25515,Dollars,0
"Pushmataha, OK",2009,25739,Dollars,0
"Pushmataha, OK",2010,26947,Dollars,0
"Pushmataha, OK",2011,28383,Dollars,0
"Pushmataha, OK",2012,30074,Dollars,0
"Pushmataha, OK",2013,29650,Dollars,0
"Pushmataha, OK",2014,30061,Dollars,0
"Pushmataha, OK",2015,31269,Dollars,0
"Roger Mills, OK",2004,30150,Dollars,0
"Roger Mills, OK",2005,34859,Dollars,0
"Roger Mills, OK",2006,36973,Dollars,0
"Roger Mills, OK",2007,39482,Dollars,0
"Roger Mills, OK",2008,48145,Dollars,0
"Roger Mills, OK",2009,32832,Dollars,0
"Roger Mills, OK",2010,38534,Dollars,0
"Roger Mills, OK",2011,42607,Dollars,0
"Roger Mills, OK",2012,48699,Dollars,0
"Roger Mills, OK",2013,53891,Dollars,0
"Roger Mills, OK",2014,62109,Dollars,0
"Roger Mills, OK",2015,51703,Dollars,0
"Rogers, OK",2004,26004,Dollars,0
"Rogers, OK",2005,28327,Dollars,0
"Rogers, OK",2006,31142,Dollars,0
"Rogers, OK",2007,32991,Dollars,0
"Rogers, OK",2008,34845,Dollars,0
"Rogers, OK",2009,34247,Dollars,0
"Rogers, OK",2010,34930,Dollars,0
"Rogers, OK",2011,37076,Dollars,0
"Rogers, OK",2012,39043,Dollars,0
"Rogers, OK",2013,40165,Dollars,0
"Rogers, OK",2014,41631,Dollars,0
"Rogers, OK",2015,42334,Dollars,0
"Seminole, OK",2004,21214,Dollars,0
"Seminole, OK",2005,22655,Dollars,0
"Seminole, OK",2006,24448,Dollars,0
"Seminole, OK",2007,25213,Dollars,0
"Seminole, OK",2008,27142,Dollars,0
"Seminole, OK",2009,26740,Dollars,0
"Seminole, OK",2010,28605,Dollars,0
"Seminole, OK",2011,31372,Dollars,0
"Seminole, OK",2012,33358,Dollars,0
"Seminole, OK",2013,32840,Dollars,0
"Seminole, OK",2014,34124,Dollars,0
"Seminole, OK",2015,31914,Dollars,0
"Sequoyah, OK",2004,21232,Dollars,0
"Sequoyah, OK",2005,22200,Dollars,0
"Sequoyah, OK",2006,23482,Dollars,0
"Sequoyah, OK",2007,24656,Dollars,0
"Sequoyah, OK",2008,26288,Dollars,0
"Sequoyah, OK",2009,26231,Dollars,0
"Sequoyah, OK",2010,27310,Dollars,0
"Sequoyah, OK",2011,28315,Dollars,0
"Sequoyah, OK",2012,29992,Dollars,0
"Sequoyah, OK",2013,30234,Dollars,0
"Sequoyah, OK",2014,31185,Dollars,0
"Sequoyah, OK",2015,32422,Dollars,0
"Stephens, OK",2004,26600,Dollars,0
"Stephens, OK",2005,29516,Dollars,0
"Stephens, OK",2006,33845,Dollars,0
"Stephens, OK",2007,35693,Dollars,0
"Stephens, OK",2008,40569,Dollars,0
"Stephens, OK",2009,35016,Dollars,0
"Stephens, OK",2010,37669,Dollars,0
"Stephens, OK",2011,40551,Dollars,0
"Stephens, OK",2012,44463,Dollars,0
"Stephens, OK",2013,43642,Dollars,0
"Stephens, OK",2014,48043,Dollars,0
"Stephens, OK",2015,42347,Dollars,0
"Texas, OK",2004,29194,Dollars,0
"Texas, OK",2005,31335,Dollars,0
"Texas, OK",2006,32328,Dollars,0
"Texas, OK",2007,32582,Dollars,0
"Texas, OK",2008,35188,Dollars,0
"Texas, OK",2009,31133,Dollars,0
"Texas, OK",2010,35504,Dollars,0
"Texas, OK",2011,40926,Dollars,0
"Texas, OK",2012,43252,Dollars,0
"Texas, OK",2013,54944,Dollars,0
"Texas, OK",2014,52668,Dollars,0
"Texas, OK",2015,54970,Dollars,0
"Tillman, OK",2004,22894,Dollars,0
"Tillman, OK",2005,23262,Dollars,0
"Tillman, OK",2006,22126,Dollars,0
"Tillman, OK",2007,24549,Dollars,0
"Tillman, OK",2008,29386,Dollars,0
"Tillman, OK",2009,26586,Dollars,0
"Tillman, OK",2010,33322,Dollars,0
"Tillman, OK",2011,31750,Dollars,0
"Tillman, OK",2012,33741,Dollars,0
"Tillman, OK",2013,36053,Dollars,0
"Tillman, OK",2014,35141,Dollars,0
"Tillman, OK",2015,31627,Dollars,0
"Tulsa, OK",2004,36642,Dollars,0
"Tulsa, OK",2005,41884,Dollars,0
"Tulsa, OK",2006,47961,Dollars,0
"Tulsa, OK",2007,48009,Dollars,0
"Tulsa, OK",2008,55607,Dollars,0
"Tulsa, OK",2009,45561,Dollars,0
"Tulsa, OK",2010,47337,Dollars,0
"Tulsa, OK",2011,53582,Dollars,0
"Tulsa, OK",2012,59857,Dollars,0
"Tulsa, OK",2013,66669,Dollars,0
"Tulsa, OK",2014,70405,Dollars,0
"Tulsa, OK",2015,61741,Dollars,0
"Wagoner, OK",2005,26371,Dollars,0
"Wagoner, OK",2004,24774,Dollars,0
"Wagoner, OK",2015,37795,Dollars,0
"Wagoner, OK",2014,37176,Dollars,0
"Wagoner, OK",2013,35748,Dollars,0
"Wagoner, OK",2012,34758,Dollars,0
"Wagoner, OK",2011,33274,Dollars,0
"Wagoner, OK",2010,31848,Dollars,0
"Wagoner, OK",2009,31246,Dollars,0
"Wagoner, OK",2008,31512,Dollars,0
"Wagoner, OK",2007,30224,Dollars,0
"Wagoner, OK",2006,28551,Dollars,0
"Washington, OK",2015,52958,Dollars,0
"Washington, OK",2004,51030,Dollars,0
"Washington, OK",2005,66656,Dollars,0
"Washington, OK",2006,80907,Dollars,0
"Washington, OK",2007,74507,Dollars,0
"Washington, OK",2008,84589,Dollars,0
"Washington, OK",2009,58394,Dollars,0
"Washington, OK",2010,54411,Dollars,0
"Washington, OK",2011,46374,Dollars,0
"Washington, OK",2012,45899,Dollars,0
"Washington, OK",2013,51965,Dollars,0
"Washington, OK",2014,56769,Dollars,0
"Washita, OK",2004,23649,Dollars,0
"Washita, OK",2005,24210,Dollars,0
"Washita, OK",2006,25728,Dollars,0
"Washita, OK",2007,27806,Dollars,0
"Washita, OK",2008,31113,Dollars,0
"Washita, OK",2009,27627,Dollars,0
"Washita, OK",2010,30334,Dollars,0
"Washita, OK",2011,32578,Dollars,0
"Washita, OK",2012,35240,Dollars,0
"Washita, OK",2013,35328,Dollars,0
"Washita, OK",2014,37772,Dollars,0
"Washita, OK",2015,32792,Dollars,0
"Woods, OK",2004,25529,Dollars,0
"Woods, OK",2005,25838,Dollars,0
"Woods, OK",2006,28207,Dollars,0
"Woods, OK",2007,30137,Dollars,0
"Woods, OK",2008,34799,Dollars,0
"Woods, OK",2009,29981,Dollars,0
"Woods, OK",2010,32674,Dollars,0
"Woods, OK",2011,40534,Dollars,0
"Woods, OK",2012,46741,Dollars,0
"Woods, OK",2013,50448,Dollars,0
"Woods, OK",2014,58357,Dollars,0
"Woods, OK",2015,49430,Dollars,0
"Woodward, OK",2004,26306,Dollars,0
"Woodward, OK",2005,29964,Dollars,0
"Woodward, OK",2006,33435,Dollars,0
"Woodward, OK",2007,34767,Dollars,0
"Woodward, OK",2008,40009,Dollars,0
"Woodward, OK",2009,31453,Dollars,0
"Woodward, OK",2010,34881,Dollars,0
"Woodward, OK",2011,41163,Dollars,0
"Woodward, OK",2012,48004,Dollars,0
"Woodward, OK",2013,49371,Dollars,0
"Woodward, OK",2014,49125,Dollars,0
"Woodward, OK",2015,40887,Dollars,0
"Baker, OR",2009,28130,Dollars,0
"Baker, OR",2010,28698,Dollars,0
"Baker, OR",2011,29997,Dollars,0
"Baker, OR",2012,31314,Dollars,0
"Baker, OR",2013,32401,Dollars,0
"Baker, OR",2014,34206,Dollars,0
"Baker, OR",2015,36127,Dollars,0
"Baker, OR",2004,22545,Dollars,0
"Baker, OR",2005,23552,Dollars,0
"Baker, OR",2006,24627,Dollars,0
"Baker, OR",2007,25747,Dollars,0
"Baker, OR",2008,27205,Dollars,0
"Benton, OR",2004,32333,Dollars,0
"Benton, OR",2005,32671,Dollars,0
"Benton, OR",2006,34091,Dollars,0
"Benton, OR",2007,34644,Dollars,0
"Benton, OR",2008,36541,Dollars,0
"Benton, OR",2009,34557,Dollars,0
"Benton, OR",2010,35733,Dollars,0
"Benton, OR",2011,37395,Dollars,0
"Benton, OR",2012,37341,Dollars,0
"Benton, OR",2013,37266,Dollars,0
"Benton, OR",2014,38951,Dollars,0
"Benton, OR",2015,40085,Dollars,0
"Clackamas, OR",2004,37407,Dollars,0
"Clackamas, OR",2005,38671,Dollars,0
"Clackamas, OR",2006,41356,Dollars,0
"Clackamas, OR",2007,42907,Dollars,0
"Clackamas, OR",2008,44154,Dollars,0
"Clackamas, OR",2009,41523,Dollars,0
"Clackamas, OR",2010,42273,Dollars,0
"Clackamas, OR",2011,44494,Dollars,0
"Clackamas, OR",2012,46988,Dollars,0
"Clackamas, OR",2013,46308,Dollars,0
"Clackamas, OR",2014,47506,Dollars,0
"Clackamas, OR",2015,50036,Dollars,0
"Clatsop, OR",2004,28659,Dollars,0
"Clatsop, OR",2005,29248,Dollars,0
"Clatsop, OR",2006,30817,Dollars,0
"Clatsop, OR",2007,31768,Dollars,0
